sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,f2,emotion
1532,92.7532049,130.627211,107.6693586,0.012368383,2.08625,1607.306532,2935.139003,4695.92732,Neutral
1533,97.22595454,153.9459231,124.2117207,0.012753867,1.4994375,1145.250572,3883.914571,0,Neutral
1534,92.20465026,122.1343276,108.9854204,0.010784011,1.4994375,1909.305045,3604.667442,0,Neutral
1535,112.7183162,532.3440028,170.5681405,0.011503628,1.448375,462.4534016,2047.360349,4120.004867,Neutral
1536,97.11509526,113.2847384,104.2996408,0.007854061,1.303875,757.3111732,1472.919875,4798.097791,Neutral
1537,94.03118442,116.1663534,107.5576325,0.0089954,1.564625,297.6656094,2283.917606,3725.752795,Neutral
1538,96.90988178,114.1671722,106.7073442,0.009048181,1.695,744.0135005,1482.373467,4643.91924,Neutral
1539,103.5099235,134.701999,119.2738876,0.006913033,1.2386875,274.0529251,3766.402222,0,Neutral
1540,86.20040396,568.1946187,166.9301661,0.007590966,1.6950625,1067.906401,3716.719312,4597.852061,Neutral
1541,83.10450888,133.0263854,114.6630631,0.008499435,1.5646875,864.9561065,3017.586389,5124.913232,Neutral
1542,89.66336625,132.4800519,106.9871566,0.009861497,1.890625,1496.038325,4213.464451,5188.775368,Neutral
1543,113.6991941,129.0829598,120.0712364,0.007181428,1.4994375,2544.592926,5060.84578,0,Neutral
1544,99.47827387,140.9974613,109.6645946,0.008035991,1.6298125,2454.579675,4211.525559,0,Neutral
1545,96.55870136,144.9531515,121.2903345,0.010921318,1.3690625,3451.914788,4685.931779,0,Neutral
1546,78.18038232,533.0481431,138.2446974,0.008887583,1.7601875,1340.148817,2325.141869,4923.727385,Neutral
1547,96.31036109,114.3903683,107.1199827,0.008371732,1.43425,1108.644163,4047.391741,0,Neutral
1548,94.2520075,111.8068457,102.7876062,0.00833151,1.47775,1180.594524,3021.711814,4734.706238,Neutral
1549,90.19237942,141.957606,116.8581183,0.010045292,1.43425,838.8073202,3231.871886,0,Neutral
1550,91.14580458,458.5877234,146.4681447,0.007468491,1.6459375,1626.131418,4096.397379,0,Neutral
1551,95.35757004,109.6921048,101.3293392,0.000161369,60,2069.080582,4318.422133,0,Neutral
1552,102.2498084,120.5211851,107.1659607,0.000100221,60,1761.039495,3616.552073,0,Neutral
1553,108.4957162,131.9320068,115.8351203,0.00011903,60,2356.37928,4132.958813,0,Neutral
1554,104.1279593,116.7982428,108.2329821,7.78E-05,60,1838.81929,3481.846328,0,Neutral
1555,106.1147114,112.4360825,108.9150577,8.02E-05,60,1380.595954,3487.959738,4323.459829,Neutral
1556,0,0,0,6.59E-05,60,1365.789449,3456.340287,0,Neutral
1557,0,0,0,9.35E-05,60,1868.018726,3967.146935,0,Neutral
1558,98.4976405,113.2400952,106.9810206,0.000110973,60,1783.863443,3982.182806,0,Neutral
1559,90.7193994,122.954733,107.065121,0.000144055,60,1311.089569,3221.428811,4589.461044,Neutral
1560,89.49796203,120.8926853,103.7754425,0.000135285,60,2257.244691,4587.823455,0,Neutral
1561,87.31788295,125.012082,104.429664,0.00019413,60,1557.128062,3352.038037,0,Neutral
1562,93.32119816,117.8084548,107.3008898,0.000220965,60,627.0085721,2564.667197,4475.711825,Neutral
1563,95.73590676,133.9668003,109.688414,0.00018728,60,1571.037723,3642.522743,4546.497815,Neutral
1564,95.64541948,132.2964194,113.7849889,0.000229414,60,649.8779036,2438.328019,4744.995737,Neutral
1565,86.30633069,166.5749918,119.8571934,0.000191777,60,2252.929445,4362.841569,0,Neutral
1566,92.3440563,117.8956915,105.7345823,0.000241518,60,1283.128763,3386.774554,0,Neutral
1567,83.05757548,123.4178913,102.0325528,0.000215435,60,1383.88326,3444.499629,4503.186727,Neutral
1568,102.2172593,153.0856518,123.4760728,0.000153117,60,2031.127189,4187.732131,0,Neutral
1569,107.6589782,143.7036817,125.3122636,0.000210087,60,578.5011892,2396.474572,4474.469028,Neutral
1570,96.96551125,129.7875533,116.3597551,0.000151661,60,1792.956201,3519.736381,0,Neutral
1571,94.35066658,143.4202881,117.1286948,0.000125861,60,1483.964478,3511.607045,0,Neutral
1572,96.53461212,124.4895146,109.5814307,0.000171368,60,1262.64335,3299.095699,4621.913711,Neutral
1573,100.759592,121.1153781,114.4180694,0.000121455,60,1441.244634,3499.294265,0,Neutral
1574,99.5961293,568.0417147,200.7925943,0.000231614,60,1251.821938,3314.33703,0,Neutral
1575,96.95610691,124.8782514,108.0028015,0.000111027,60,2284.761454,4563.812899,0,Neutral
1576,89.48340867,112.2491074,104.9724269,0.000131258,60,2299.899726,3946.27133,0,Neutral
1577,102.4939537,543.1864357,154.9789215,0.001027073,60,2501.577863,4477.619982,0,Neutral
1578,104.074833,143.8496391,118.7481013,0.000272809,60,594.5044138,2560.790917,4372.33795,Neutral
1579,89.27880187,122.9243689,100.6531491,0.000207496,60,2195.824527,4338.049211,0,Neutral
1580,91.09911748,137.6904498,111.8372223,0.000152654,60,645.1920331,2831.535769,4475.748727,Neutral
1581,83.88192987,129.6231431,104.5056535,0.00011512,60,1171.224173,3153.548352,0,Neutral
1582,93.54264413,118.3093244,101.7011007,0.00011338,60,1275.324878,3207.117676,0,Neutral
1583,91.85114531,131.8600652,114.7523873,0.000119236,60,1538.802483,3431.472987,0,Neutral
1584,87.90235921,116.630781,103.1590652,0.000159752,60,1054.096053,3122.268736,4457.971043,Neutral
1585,97.23883571,591.9358793,144.8406372,0.000475427,60,2209.788613,3760.771881,0,Neutral
1586,75.70300242,400.7627038,114.496647,0.000424666,60,1871.519157,3640.872994,0,Neutral
1587,102.9645965,277.9164802,155.236969,0.00349391,60,2156.627605,3936.026432,0,Neutral
1588,91.22203266,117.8478448,105.0454002,0.000221227,60,2219.532349,4634.729763,0,Neutral
1589,107.892907,143.7662915,124.2198504,0.000283702,60,2079.214492,4432.975248,0,Neutral
1590,92.40440247,142.1602295,107.8736274,0.000334769,60,1521.765821,3519.397407,0,Neutral
1591,84.25734711,563.8196198,111.7586982,0.000255878,60,554.039529,2563.203598,5090.852274,Neutral
1592,108.3735259,154.6293121,127.8173832,0.000340246,60,1954.758639,4315.033899,0,Neutral
1593,96.26810444,142.9626077,114.7405722,0.000241523,60,478.6803613,2596.024295,4945.563279,Neutral
1594,94.66317216,176.8115207,126.8811569,0.000205871,60,659.2469038,2547.064177,4534.983761,Neutral
1595,93.00865971,555.0026922,147.3387129,0.000345168,60,2100.898182,4474.969979,0,Neutral
1596,103.450621,588.1704087,173.9879049,0.000868236,60,2105.056861,4100.529809,0,Neutral
1597,97.01721288,152.1590691,110.1818258,0.000193124,60,1153.613942,3549.386256,4425.783667,Neutral
1598,100.6246648,134.9674869,115.4809781,0.000444316,60,302.2106064,2169.19835,4320.109778,Neutral
1599,91.54031119,128.6724571,102.1354118,0.000301892,60,1893.470742,4011.967549,0,Neutral
1600,75.47146111,132.487333,104.0652629,0.000677319,60,1190.853405,2975.207797,0,Neutral
1601,100.526078,163.5992145,136.1347214,0.001385381,0.98425,2587.120578,4189.007364,0,Neutral
1602,98.93789105,162.5508765,130.6499901,0.004720337,1.14825,604.6102659,2026.068812,3864.89133,Neutral
1603,103.6945278,160.1452895,134.1478747,0.001619949,1.31225,2853.703198,3947.050732,0,Neutral
1604,109.5662228,142.9169018,132.7042645,0.002954973,1.06625,658.5442967,4022.587721,0,Neutral
1605,108.8491842,206.2127829,137.9010773,0.001497581,0.9021875,2079.982603,4502.270773,0,Neutral
1606,100.2422547,556.9764894,142.2978286,0.001130371,1.4763125,614.6560817,2914.199048,0,Neutral
1607,136.5063893,593.5646368,318.6135829,0.007690028,1.3123125,1966.063383,4508.548829,0,Neutral
1608,102.6767455,145.2823917,124.2120023,0.001758631,1.3943125,2268.847199,4065.653106,0,Neutral
1609,108.4627102,140.906098,121.5497113,0.001813763,1.14825,1823.579372,3763.00689,0,Neutral
1610,107.6268265,145.5263865,124.5255503,0.000985898,1.8044375,527.7050478,2060.411717,3882.232379,Neutral
1611,100.8777928,145.5030607,121.0022272,0.001362933,1.14825,759.4965237,990.0760681,3897.149688,Neutral
1612,100.8630814,144.9723103,124.3305631,0.001544302,1.4763125,891.8633789,2192.135303,4062.185775,Neutral
1613,109.7038964,150.6364658,136.9982375,0.00132324,1.722375,1879.067558,4352.405228,0,Neutral
1614,75.2481853,146.5028593,121.6868861,0.000488325,1.3123125,2911.326884,3983.463014,0,Neutral
1615,104.6654019,144.0415523,121.6875781,0.001480368,2.1324375,1840.53945,4383.351635,0,Neutral
1616,101.2528687,138.1770677,120.7018338,0.003229966,1.31225,1283.721342,3298.559118,0,Neutral
1617,108.0359991,150.5722214,123.5077804,0.000786553,1.4763125,644.4449957,4241.513137,0,Neutral
1618,109.6138412,134.2668873,124.4200859,0.000405415,1.3123125,245.791107,2419.466657,4450.616426,Neutral
1619,111.3877464,134.6698188,125.6764593,0.000283498,0.7381875,800.3708627,2425.741484,4266.851834,Neutral
1620,107.9921252,140.3034919,123.6030448,0.000437825,1.31225,2806.520115,3976.22373,0,Neutral
1621,106.9351559,139.7982081,121.1166161,0.001493565,1.8841875,2319.042364,4371.194267,0,Neutral
1622,110.441634,122.7259155,116.3351377,0.000238875,1.065,1134.389704,2154.71149,0,Neutral
1623,111.8343446,125.9140736,119.7535752,0.000372983,0.81925,423.7147875,1926.360432,4314.358369,Neutral
1624,112.6216852,131.6369581,120.0799771,0.000544919,1.8023125,2340.601789,4393.25339,0,Neutral
1625,107.2179006,129.5632286,117.9358373,0.000471783,1.31075,2476.853455,4388.166684,0,Neutral
1626,108.1194268,141.3099502,125.7812573,0.000909871,1.3108125,760.8841543,1599.012608,4187.728837,Neutral
1627,103.1980583,150.4907711,119.2865275,0.000898794,1.474625,1740.267241,2659.258716,0,Neutral
1628,101.147164,143.2928578,118.6693775,0.000363507,1.39275,655.3807836,2354.176186,0,Neutral
1629,103.3781936,144.6276644,119.8608263,0.001360288,1.3926875,2330.514777,4777.066864,0,Neutral
1630,98.29629129,149.083961,124.8174568,0.000840068,1.3926875,659.7996926,3013.025056,0,Neutral
1631,105.2398115,140.7047925,119.339986,0.000653193,1.5565,959.1557466,3894.533476,0,Neutral
1632,105.8135008,141.6230634,123.8776446,0.000654816,1.802375,1794.670786,3984.437316,0,Neutral
1633,105.2299013,134.5410712,119.4636842,0.000491502,1.88425,1053.121339,1508.65585,4007.295007,Neutral
1634,110.0139461,140.649529,130.0881197,0.000665286,1.065,2356.397819,4663.566901,0,Neutral
1635,112.1869308,138.3354429,126.8377591,0.000296574,1.8023125,2925.877277,4179.138245,0,Neutral
1636,114.0250008,131.2364597,124.2551764,0.001880038,1.228875,1658.662135,4047.579104,0,Neutral
1637,95.93415764,138.4198739,122.4746313,0.000444037,1.6385,911.5267392,1084.95418,3908.994159,Neutral
1638,105.9242582,135.5495719,119.5421417,0.000338706,1.474625,2181.888055,4634.744739,0,Neutral
1639,108.6332034,579.2551833,172.4877754,0.000550761,2.0480625,2076.615756,4204.623464,0,Neutral
1640,113.7519976,139.6504977,126.4227278,0.000392601,2.0480625,1948.897283,3164.224725,0,Neutral
1641,107.7632739,133.3227055,120.3586899,0.000675586,1.3926875,2354.916768,4385.32428,0,Neutral
1642,104.5817447,561.9631421,140.0489018,0.00049374,1.966125,1548.13151,3546.188514,0,Neutral
1643,75.49546083,576.2559217,189.3835074,0.000388667,1.5565625,1562.32551,4684.429355,4835.723725,Neutral
1644,110.9631458,554.0889443,150.6423048,0.000541334,1.3108125,2730.673426,0,0,Neutral
1645,101.7381762,134.3773737,116.4675807,0.00097665,1.228875,632.2969882,2982.972236,4044.093775,Neutral
1646,105.6218294,508.1201525,142.3698039,0.000996328,1.8023125,2351.609364,4499.461018,0,Neutral
1647,103.6240298,132.5048039,118.3930702,0.000493641,1.3926875,254.3177412,1919.288071,4192.317213,Neutral
1648,116.1864708,300.0970745,132.8161009,0.000666619,1.5565625,1600.847753,4117.188187,0,Neutral
1649,106.3679132,135.1873383,118.2996774,0.002901263,1.8841875,605.4917278,2392.189582,4326.484739,Neutral
1650,100.390027,131.3760084,114.2339209,0.000546609,2.1300625,2010.48374,3955.851226,0,Neutral
1651,76.91909194,203.1165033,158.1116755,0.000504598,1.722375,663.1945237,2448.964763,4447.955963,Neutral
1652,153.0693998,195.7043479,171.6977802,0.000494929,2.0413125,1127.210739,2622.07552,4497.3962,Neutral
1653,149.9587898,223.7233082,188.8073062,0.000818469,1.5553125,680.5072551,2181.712222,4377.741905,Neutral
1654,143.6890036,207.9713845,180.0847381,0.000481897,2.1871875,781.5057363,1764.261694,4416.939439,Neutral
1655,125.4176983,211.9931883,181.7791673,0.000614469,1.3123125,1114.069587,2105.233643,4290.472236,Neutral
1656,164.0071478,211.528303,183.922746,0.000253123,1.31225,2239.262154,4386.349525,0,Neutral
1657,170.1364005,552.0432255,250.6402622,0.000438673,2.0504375,753.039989,2298.009726,4397.401737,Neutral
1658,134.4355968,183.0218682,163.2095399,0.000280979,2.0504375,724.2175084,2601.199957,4494.602249,Neutral
1659,130.9654589,191.2467317,171.2443895,0.000452627,1.9684375,836.8826706,2695.76736,4234.590596,Neutral
1660,77.01223761,185.9371417,151.8980207,0.000213843,1.3943125,1329.256119,3997.4737,0,Neutral
1661,146.1622348,190.8658482,170.811316,0.000564022,1.722375,615.8276881,2754.034962,4483.238031,Neutral
1662,138.0786199,182.4643149,158.967407,0.000394535,1.06625,1027.63505,3602.410197,0,Neutral
1663,76.03393525,184.2070468,160.0289696,0.000296466,1.5583125,2341.454331,4300.927863,0,Neutral
1664,126.4025057,197.4286788,163.4877371,0.000234426,1.9684375,736.742237,2505.294949,4487.699481,Neutral
1665,134.853843,195.1168898,163.551901,0.000451617,1.5583125,790.241815,4001.373457,0,Neutral
1666,147.7463109,186.675882,169.5970199,0.000465158,1.476375,561.8722861,4285.427107,0,Neutral
1667,143.1105101,201.387961,163.680173,0.000656258,1.3123125,845.3904044,1865.767864,4385.371708,Neutral
1668,154.3677757,185.4917859,174.1747366,0.00038033,1.3123125,400.2697317,2488.125658,4793.788856,Neutral
1669,144.7120787,204.9957189,182.4590628,0.000529653,1.8955,718.4580033,2428.320375,4386.321252,Neutral
1670,127.5649064,193.5108696,161.8454076,0.000349147,1.8044375,907.8482685,2588.13047,4500.408547,Neutral
1671,133.1744092,214.0432075,157.1689374,0.000473314,1.4763125,1096.195094,1870.946892,3380.719924,Neutral
1672,149.7794877,199.9561577,172.1399599,0.000268843,1.3943125,1251.536702,2689.134091,4144.221099,Neutral
1673,85.74942965,187.2561174,158.3583023,0.000392244,1.558375,952.7037047,2078.510298,4393.100834,Neutral
1674,142.2023896,189.4545681,163.1941088,0.000330055,1.4763125,337.4125182,2361.623602,4692.931187,Neutral
1675,129.4314172,217.1613555,168.9731738,0.000569067,1.640375,834.343906,3098.402397,4302.462838,Neutral
1676,89.42981003,189.25573,163.969685,0.000438296,1.9684375,895.1253549,2837.471649,0,Neutral
1677,144.1714341,217.2753431,183.0502298,0.000348183,1.4763125,2184.397465,4034.663743,0,Neutral
1678,133.875738,207.0371723,171.8652133,0.000278054,1.5583125,885.194802,1962.65837,4353.726311,Neutral
1679,77.58678603,202.6217257,163.1178413,0.000554452,1.4763125,671.4016319,3441.387086,0,Neutral
1680,127.0921256,209.5740636,178.7476118,0.000521264,1.4763125,485.4434683,1601.358068,4415.692761,Neutral
1681,88.32779087,176.6909838,157.6391669,0.000293543,1.31225,1110.940001,2548.208132,3639.217276,Neutral
1682,137.7641399,201.3315991,164.3625209,0.000514626,1.06625,810.9742289,4352.87489,0,Neutral
1683,142.2035811,202.102786,169.5709895,0.000562572,1.558375,852.3396612,2187.242923,4866.341877,Neutral
1684,149.1186656,192.3981182,176.3822757,0.000618136,1.5583125,1234.322493,1663.75505,3911.849215,Neutral
1685,149.8192955,197.1117412,184.7349438,0.00029903,1.640375,1727.233543,3495.994952,0,Neutral
1686,136.6701033,180.1646874,157.9236784,0.00021962,1.558375,858.4596532,2673.345852,4740.382318,Neutral
1687,132.6885577,192.7400198,161.2537972,0.000307522,1.722375,1295.113171,3303.181115,0,Neutral
1688,125.0975328,193.3372838,165.7105867,0.000515145,2.3785625,802.3614994,2806.914272,4408.090616,Neutral
1689,145.9880148,198.0076271,172.9146336,0.000399061,1.640375,1600.739203,3567.778547,0,Neutral
1690,148.8742005,201.346946,177.5319932,0.000213429,1.4763125,679.8315521,2595.298507,4719.205289,Neutral
1691,140.3636586,175.4408938,159.4117228,0.000399666,0.9021875,781.9740092,3772.356768,0,Neutral
1692,145.4071329,193.2873022,167.7283974,0.000568424,1.23025,681.8329882,2110.308514,4704.342344,Neutral
1693,170.1874012,486.4217243,228.5282958,0.000228186,1.4763125,373.4312695,2510.801997,4950.849573,Neutral
1694,88.56951613,196.8768243,160.6613658,0.000331351,2.0504375,366.5183089,2813.058185,4847.945155,Neutral
1695,127.1621795,595.3162069,218.7060558,0.000342993,1.31225,880.9832875,3786.848995,0,Neutral
1696,139.9292256,563.2015484,263.7578803,0.000532533,1.5583125,2115.222523,4762.983798,0,Neutral
1697,124.4343344,178.3270022,161.1522786,0.000260828,1.31225,968.0992023,1723.474211,4383.654322,Neutral
1698,138.1446085,173.9077589,162.0863865,0.000329634,1.8044375,1193.118879,3159.423141,4772.661919,Neutral
1699,127.616257,186.7411157,158.8211114,0.000348398,1.4763125,1811.392223,4317.406629,0,Neutral
1700,80.07991192,189.2733388,154.3344733,0.000654082,1.722375,2127.667199,4153.650408,0,Neutral
1701,175.3784068,244.0157174,203.3858919,0.003068217,1.3749375,879.1463366,2716.793726,4400.369357,Neutral
1702,171.7800163,242.64596,199.4795404,0.005874527,1.5276875,1108.59493,2527.031387,4223.736346,Neutral
1703,95.39983143,228.2182561,193.0765146,0.001732297,1.52775,2943.789347,4477.15983,0,Neutral
1704,178.8703068,229.7212687,199.523589,0.00306953,1.9860625,2489.532561,4841.925853,0,Neutral
1705,179.6729533,268.131472,208.6566968,0.001780126,1.1458125,2416.688624,4640.498446,0,Neutral
1706,100.3087495,305.9181591,195.3015678,0.00228113,1.512125,834.237748,2222.06095,4027.11515,Neutral
1707,183.6218448,217.0120685,193.122243,0.003227543,1.2866875,1480.763044,4789.629181,0,Neutral
1708,79.08703781,206.2133569,153.0729362,0.002707469,1.4406875,772.6245271,3585.853358,0,Neutral
1709,185.3189356,236.437907,200.6851575,0.00158438,1.6805,1940.80561,3481.671423,0,Neutral
1710,192.1698309,242.5309142,210.4378236,0.001132825,1.6040625,1495.892092,3166.85915,0,Neutral
1711,111.0902918,265.84513,196.9901451,0.003101154,1.9096875,817.5253296,2911.092965,4352.94616,Neutral
1712,82.08634732,233.1525037,193.1668342,0.001459708,1.6805,742.2149744,2546.855654,4467.751733,Neutral
1713,191.8173608,246.7765341,209.6246417,0.00222623,1.756875,2238.778896,4809.466075,0,Neutral
1714,177.6536902,273.7929417,217.7029607,0.002460337,1.52775,3201.196828,4474.078,0,Neutral
1715,190.9205838,267.9210655,216.9280452,0.003405004,1.6804375,612.5736709,2781.743208,4505.22223,Neutral
1716,183.1181215,280.9412435,216.8920457,0.002187378,1.77975,2228.919239,3523.571835,0,Neutral
1717,192.3446826,280.6465083,224.5928218,0.004305616,1.547625,933.9756595,2176.43811,4588.524911,Neutral
1718,184.3025882,238.277663,207.8060521,0.001732985,2.2634375,571.1008686,3246.975098,4544.642474,Neutral
